0.0	-0.23	0.0	6.93	0.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-0.86	0.0	10.39	0.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	1.29	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	0.61	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-0.07	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-0.75	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	1.4	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	0.59	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	0.04	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-0.63	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-0.63	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-1.31	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	1.11	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	0.16	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-0.39	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	-1.07	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
0.0	1.22	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0
0.0	0.54	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0
0.0	-0.14	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0
0.0	-0.95	0.0	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0
-0.32	1.37	2.57	10.07	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0
-0.49	0.71	2.57	10.07	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0
-0.66	0.05	2.06	10.19	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0
-0.77	-0.62	1.04	10.34	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0
-0.95	0.86	0.52	10.38	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.98	0.18	0.52	10.38	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.02	-0.5	0.52	10.38	-1.0	1.0	-1.0	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.92	1.12	-1.55	10.28	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.8	0.32	-1.55	10.28	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.7	-0.36	-1.55	10.28	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.6	-1.03	-1.55	10.28	-1.0	1.0	-1.0	2.0	2.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1.0	-0.88	-7.81	6.86	1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.27	0.89	-10.24	1.77	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.38	0.22	-10.24	1.77	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.5	-0.45	-10.24	1.77	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.6	-1.12	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.53	1.18	-10.12	-2.36	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.38	0.52	-10.12	-2.36	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.25	-0.01	-10.12	-2.36	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.1	-0.67	-10.12	-2.36	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
0.05	-1.33	-10.12	-2.36	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
0.23	0.98	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
0.15	0.31	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
0.05	-0.5	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.03	-1.17	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.36	1.13	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0
-0.44	0.46	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0
-0.52	-0.21	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0
-0.6	-0.89	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0
-1.01	0.74	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0
-1.07	0.07	-10.39	-0.3	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0
-1.04	-0.75	-10.39	-0.3	-1.0	2.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0
-1.38	0.2	-10.32	1.25	-1.0	2.0	-1.0	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	2.0	-1.0
-1.28	0.62	-9.99	-2.86	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-1.03	-0.01	-9.45	-4.32	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.72	-0.62	-9.22	-4.79	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.41	-1.22	-9.22	-4.79	-1.0	2.0	-1.0	3.0	3.0	-1.0	-1.0	-1.0	-1.0	-1.0	2.0	-1.0	-1.0	2.0	-1.0
-0.05	0.97	-3.97	-9.61	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.25	0.32	-2.49	-10.09	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.41	-0.48	-1.98	-10.2	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.54	-1.14	-1.98	-10.2	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.99	0.64	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.98	-0.04	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.91	-0.71	1.64	-10.26	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.2	0.97	2.15	-10.17	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.08	0.3	1.12	-10.33	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.05	-0.38	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.05	-1.06	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0
-0.27	1.25	-2.49	-10.09	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0
-0.47	0.46	-2.49	-10.09	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0
-0.63	-0.2	-2.49	-10.09	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0
-0.79	-0.86	-2.49	-10.09	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0
-1.43	0.15	1.12	-10.33	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0
-1.36	-0.53	1.12	-10.33	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0
-1.04	0.96	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.03	0.28	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.02	-0.4	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.02	-1.08	0.09	-10.39	-1.0	3.0	-1.0	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.23	0.4	-0.95	-10.35	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.25	-0.27	0.09	-10.39	-1.0	3.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.05	1.45	5.94	-8.53	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
0.39	0.93	7.15	-7.54	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
0.48	-0.9	8.19	-6.39	-1.0	0.0	3.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
0.11	-1.47	9.06	-5.09	-1.0	0.0	3.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-1.08	0.95	10.04	-2.7	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-1.21	0.28	10.33	-1.17	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-1.28	-0.39	10.33	-1.17	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-1.44	0.43	10.1	2.45	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-1.22	-0.21	9.81	3.44	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-0.99	-0.85	9.81	3.44	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-0.42	0.96	10.35	0.91	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-0.36	0.28	10.35	0.91	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-0.3	-0.53	10.38	0.39	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-0.32	-1.07	10.37	-0.65	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0
-0.49	1.22	10.37	-0.65	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0
-0.53	0.54	10.37	-0.65	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0
-0.57	-0.14	10.37	-0.65	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0
-0.61	-0.82	10.37	-0.65	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0
-0.41	1.34	10.35	0.91	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0
-0.35	0.66	10.35	0.91	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0
-0.29	-0.01	10.35	0.91	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0
-0.23	-0.69	10.35	0.91	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0
-0.59	0.95	10.26	-1.68	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.7	0.28	10.26	-1.68	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.84	-0.53	10.26	-1.68	-1.0	0.0	-1.0	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.1	0.57	10.35	0.91	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-1.04	-0.11	10.35	0.91	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.97	-0.78	10.21	1.94	-1.0	0.0	-1.0	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
0.82	1.08	8.03	6.6	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1.25	0.56	7.69	6.99	-1.0	1.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
-0.89	0.77	0.86	10.36	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.91	-0.04	-0.69	10.37	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.84	-0.72	-1.21	10.32	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.42	0.77	-1.21	10.32	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.38	0.1	0.34	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.41	-0.72	0.34	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.43	-1.39	0.34	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.52	0.89	0.34	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.54	0.21	0.34	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
-0.56	-0.47	0.34	10.39	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	-1.0
